close_time,trading_pair,open,close,high,low,volume,trades_amount
1678446000,ETHUSDT,1396.89,1379.56,1402.85,1368.39,87661.24,121322815
1678442400,ETHUSDT,1407.41,1396.88,1407.84,1396.31,27617.469,38717840
1678438800,ETHUSDT,1412.27,1407.42,1413.0,1403.33,14911.837,21002860
1678435200,ETHUSDT,1406.56,1412.27,1413.87,1391.56,58463.258,82058616
1678431600,ETHUSDT,1420.09,1406.57,1421.94,1403.78,35074.74,49544911
1678428000,ETHUSDT,1415.52,1420.08,1423.53,1410.71,20313.174,28812395
1678424400,ETHUSDT,1426.35,1415.51,1426.7,1412.21,35223.355,49982472
1678420800,ETHUSDT,1425.75,1426.34,1430.81,1422.03,15403.807,21982365
1678417200,ETHUSDT,1429.74,1425.76,1433.67,1425.0,21581.78,30837598
1678413600,ETHUSDT,1425.9,1429.74,1432.96,1409.23,70200.3,99823571
1678410000,ETHUSDT,1437.32,1425.9,1437.5,1421.18,46843.2,66891276
1678406400,ETHUSDT,1432.54,1437.32,1439.49,1428.5,22824.062,32760113
1678402800,ETHUSDT,1432.09,1432.54,1448.22,1431.83,28063.207,40371290
1678399200,ETHUSDT,1414.7,1432.1,1444.75,1414.49,73527.77,105467552
1678395600,ETHUSDT,1488.27,1414.7,1490.4,1408.0,167449.34,243025248
1678392000,ETHUSDT,1505.74,1488.27,1505.79,1480.8,65596.96,98009813
1678388400,ETHUSDT,1529.43,1505.75,1530.99,1502.54,71016.836,107575546
1678384800,ETHUSDT,1526.83,1529.44,1530.27,1522.83,16175.542,24702230
1678381200,ETHUSDT,1534.05,1526.82,1537.81,1521.8,28804.63,44087892
1678377600,ETHUSDT,1539.91,1534.04,1544.03,1532.62,13914.292,21401896
1678374000,ETHUSDT,1539.04,1539.91,1546.45,1538.04,26442.111,40767848
1678370400,ETHUSDT,1531.97,1539.04,1540.0,1527.04,26637.266,40860036
1678366800,ETHUSDT,1535.31,1531.98,1535.33,1529.8,11887.284,18211660
1678363200,ETHUSDT,1533.49,1535.32,1535.5,1532.69,8883.992,13630083
1678359600,ETHUSDT,1532.3,1533.49,1534.51,1527.28,16833.28,25784287
1678356000,ETHUSDT,1532.34,1532.29,1535.26,1528.25,15293.801,23423151
1678352400,ETHUSDT,1536.92,1532.35,1539.09,1522.52,34875.207,53484048
1678348800,ETHUSDT,1541.01,1536.91,1541.02,1536.31,10919.499,16800000
1678345200,ETHUSDT,1537.77,1541.01,1541.63,1536.04,8394.211,12913710
1678341600,ETHUSDT,1538.41,1537.76,1540.2,1537.34,7484.319,11517142
1678338000,ETHUSDT,1541.74,1538.41,1541.82,1537.57,8748.944,13467486
1678334400,ETHUSDT,1542.84,1541.74,1543.82,1540.06,8444.4795,13020649
1678330800,ETHUSDT,1537.82,1542.85,1545.0,1537.81,13537.033,20867717
1678327200,ETHUSDT,1535.86,1537.82,1539.61,1531.03,12578.915,19327670
1678323600,ETHUSDT,1532.38,1535.85,1539.33,1531.13,20152.139,30919810
1678320000,ETHUSDT,1545.59,1532.38,1548.19,1523.61,58596.21,89988390
1678316400,ETHUSDT,1553.02,1545.59,1553.88,1541.0,19188.275,29696194
1678312800,ETHUSDT,1560.08,1553.02,1561.06,1548.42,36052.617,56076480
1678309200,ETHUSDT,1552.72,1560.08,1561.29,1549.7,14473.767,22522835
1678305600,ETHUSDT,1553.22,1552.73,1556.46,1550.81,12015.43,18661776
1678302000,ETHUSDT,1554.4,1553.21,1556.38,1548.45,14424.099,22385195
1678298400,ETHUSDT,1560.44,1554.41,1561.1,1553.84,10568.042,16464543
1678294800,ETHUSDT,1560.39,1560.44,1565.25,1553.11,19334.51,30144237
1678291200,ETHUSDT,1548.15,1560.39,1566.02,1541.2,49732.926,77397546
1678287600,ETHUSDT,1551.59,1548.14,1559.28,1545.34,33047.332,51217933
1678284000,ETHUSDT,1553.9,1551.58,1556.33,1549.35,25251.264,39203545
1678280400,ETHUSDT,1557.22,1553.91,1560.36,1551.38,26895.428,41829248
1678276800,ETHUSDT,1558.98,1557.23,1561.91,1556.78,9546.484,14880430
1678273200,ETHUSDT,1555.82,1558.98,1560.56,1555.09,11830.523,18430026
1678269600,ETHUSDT,1552.58,1555.81,1556.66,1552.07,7329.207,11391415
1678266000,ETHUSDT,1551.29,1552.58,1555.0,1549.67,14500.536,22512775
1678262400,ETHUSDT,1554.14,1551.29,1555.12,1550.37,7660.904,11899383
1678258800,ETHUSDT,1551.13,1554.14,1555.69,1548.0,11568.225,17962518
1678255200,ETHUSDT,1562.85,1551.12,1563.13,1548.66,26268.422,40822503
1678251600,ETHUSDT,1562.32,1562.84,1563.48,1559.77,6002.602,9375632
1678248000,ETHUSDT,1561.24,1562.31,1562.85,1557.62,10201.206,15913625
1678244400,ETHUSDT,1563.24,1561.25,1565.81,1560.02,6649.164,10393839
1678240800,ETHUSDT,1567.62,1563.25,1568.93,1562.47,8843.786,13848601
1678237200,ETHUSDT,1561.95,1567.63,1570.89,1561.95,20120.807,31533725
1678233600,ETHUSDT,1553.28,1561.96,1563.98,1551.76,17349.959,27046406
1678230000,ETHUSDT,1550.5,1553.28,1554.84,1543.19,12859.233,19907409
1678226400,ETHUSDT,1548.2,1550.5,1555.18,1544.2,28465.77,44095633
1678222800,ETHUSDT,1551.26,1548.2,1553.02,1543.1,22835.152,35365233
1678219200,ETHUSDT,1555.18,1551.26,1558.27,1549.25,17428.924,27100130
1678215600,ETHUSDT,1561.72,1555.18,1563.16,1552.41,12727.13,19816954
1678212000,ETHUSDT,1554.08,1561.72,1565.61,1553.03,20962.205,32704604
1678208400,ETHUSDT,1560.71,1554.08,1564.19,1547.59,27331.535,42523909
1678204800,ETHUSDT,1562.15,1560.79,1573.0,1536.14,111694.695,173429558
1678201200,ETHUSDT,1564.01,1562.14,1567.02,1557.01,24199.625,37810388
1678197600,ETHUSDT,1567.75,1564.0,1568.41,1563.11,9465.808,14826739
1678194000,ETHUSDT,1563.43,1567.76,1568.0,1562.06,9559.244,14960815
1678190400,ETHUSDT,1563.67,1563.42,1566.35,1562.34,10968.756,17158886
1678186800,ETHUSDT,1565.94,1563.68,1569.61,1562.82,9771.327,15305780
1678183200,ETHUSDT,1570.77,1565.95,1571.04,1563.83,13821.49,21656046
1678179600,ETHUSDT,1571.34,1570.78,1571.39,1567.92,7897.3125,12396226
1678176000,ETHUSDT,1573.03,1571.35,1573.79,1570.69,8499.037,13360052
1678172400,ETHUSDT,1573.98,1573.04,1574.22,1571.0,7860.1045,12360211
1678168800,ETHUSDT,1575.7,1573.97,1575.84,1573.24,4675.348,7362223
1678165200,ETHUSDT,1575.1,1575.7,1576.66,1574.19,5151.419,8115045
1678161600,ETHUSDT,1577.26,1575.1,1584.49,1574.54,15216.387,24012921
1678158000,ETHUSDT,1574.11,1577.27,1577.94,1571.62,8876.742,13977541
1678154400,ETHUSDT,1565.72,1574.11,1575.0,1565.23,17906.11,28134516
1678150800,ETHUSDT,1565.84,1565.73,1566.03,1561.48,12424.59,19438418
1678147200,ETHUSDT,1569.38,1565.84,1572.0,1564.6,26491.979,41547685
1678143600,ETHUSDT,1566.72,1569.38,1571.33,1566.64,7183.9185,11272588
1678140000,ETHUSDT,1561.24,1566.72,1568.62,1559.41,8387.091,13111971
1678136400,ETHUSDT,1566.19,1561.24,1567.81,1560.75,10871.859,17006954
1678132800,ETHUSDT,1573.96,1566.19,1574.71,1563.0,21091.523,33052406
1678129200,ETHUSDT,1574.01,1573.96,1577.08,1572.26,7696.5693,12118188
1678125600,ETHUSDT,1576.24,1574.0,1576.63,1572.76,8228.67,12956231
1678122000,ETHUSDT,1578.0,1576.24,1580.83,1571.95,18753.486,29552758
1678118400,ETHUSDT,1571.28,1578.0,1583.49,1569.57,28107.404,44272679
1678114800,ETHUSDT,1570.57,1571.29,1575.0,1568.04,15215.55,23896859
1678111200,ETHUSDT,1564.47,1570.57,1571.59,1563.7,13610.06,21341259
1678107600,ETHUSDT,1563.32,1564.47,1566.73,1561.46,12082.882,18896697
1678104000,ETHUSDT,1567.46,1563.33,1568.22,1562.62,9119.096,14274381
1678100400,ETHUSDT,1565.53,1567.45,1568.42,1563.59,10254.952,16057202
1678096800,ETHUSDT,1564.44,1565.53,1566.05,1560.85,8119.6953,12693090
1678093200,ETHUSDT,1561.19,1564.44,1566.39,1557.57,10717.469,16743820
1678089600,ETHUSDT,1562.95,1561.18,1565.41,1561.07,6788.1274,10610887
1678086000,ETHUSDT,1560.11,1562.94,1563.87,1559.95,7209.2056,11260191
1678082400,ETHUSDT,1559.5,1560.11,1560.32,1554.44,10904.71,16983807
1678078800,ETHUSDT,1562.58,1559.51,1564.34,1558.74,6673.776,10417808
1678075200,ETHUSDT,1562.63,1562.59,1564.69,1560.87,5737.8643,8963815
1678071600,ETHUSDT,1561.58,1562.63,1564.99,1556.42,20604.506,32147976
1678068000,ETHUSDT,1567.9,1561.58,1572.8,1557.76,23132.201,36179653
1678064400,ETHUSDT,1564.57,1567.9,1569.48,1559.02,10726.705,16787858
1678060800,ETHUSDT,1565.59,1564.58,1566.73,1556.15,16562.695,25874129
1678057200,ETHUSDT,1572.05,1565.59,1572.06,1560.54,27737.025,43396399
1678053600,ETHUSDT,1569.55,1572.06,1579.45,1558.01,25711.93,40346437
1678050000,ETHUSDT,1566.22,1569.54,1570.58,1565.8,6526.4336,10235077
1678046400,ETHUSDT,1568.21,1566.22,1569.26,1563.0,9342.921,14630717
1678042800,ETHUSDT,1568.6,1568.2,1569.5,1567.27,5729.9375,8987151
1678039200,ETHUSDT,1570.25,1568.6,1571.91,1568.12,4688.4126,7360707
1678035600,ETHUSDT,1569.21,1570.26,1571.59,1566.93,13346.976,20945835
1678032000,ETHUSDT,1568.54,1569.22,1572.53,1568.1,7171.016,11257718
1678028400,ETHUSDT,1572.68,1568.53,1573.77,1568.25,10136.828,15921320
1678024800,ETHUSDT,1569.4,1572.69,1574.31,1569.31,10881.6875,17102495
1678021200,ETHUSDT,1568.49,1569.4,1571.06,1568.0,7651.742,12007821
1678017600,ETHUSDT,1570.91,1568.5,1571.77,1568.49,5933.394,9316846
1678014000,ETHUSDT,1568.66,1570.92,1573.07,1568.17,9414.185,14784507
1678010400,ETHUSDT,1565.89,1568.67,1569.84,1564.03,8928.18,13999060
1678006800,ETHUSDT,1568.61,1565.88,1570.87,1564.7,8251.806,12934672
1678003200,ETHUSDT,1571.3,1568.62,1571.45,1568.02,5824.726,9140688
1677999600,ETHUSDT,1570.36,1571.3,1572.0,1568.76,5060.2646,7946356
1677996000,ETHUSDT,1571.88,1570.35,1572.05,1569.04,5194.808,8158548
1677992400,ETHUSDT,1567.86,1571.87,1573.57,1567.71,7449.834,11697501
1677988800,ETHUSDT,1566.4,1567.85,1569.72,1566.39,8453.993,13259061
1677985200,ETHUSDT,1582.11,1566.39,1583.23,1553.05,32641.535,51124239
1677981600,ETHUSDT,1570.15,1582.11,1588.77,1567.7,43125.137,68180057
1677978000,ETHUSDT,1566.74,1570.15,1570.42,1564.57,13475.274,21121756
1677974400,ETHUSDT,1561.56,1566.73,1567.33,1560.86,7732.2534,12101187
1677970800,ETHUSDT,1557.08,1561.55,1568.67,1553.7,12828.809,20043017
1677967200,ETHUSDT,1557.65,1557.07,1560.64,1549.27,19216.291,29894547
1677963600,ETHUSDT,1559.48,1557.65,1560.79,1549.12,32298.322,50256105
1677960000,ETHUSDT,1563.51,1559.47,1564.54,1558.0,10076.828,15730715
1677956400,ETHUSDT,1562.2,1563.51,1564.7,1557.1,12881.084,20114191
1677952800,ETHUSDT,1564.32,1562.19,1565.14,1561.81,6772.4556,10589584
1677949200,ETHUSDT,1561.88,1564.33,1565.64,1560.0,9840.996,15383667
1677945600,ETHUSDT,1567.3,1561.87,1569.0,1561.64,12102.687,18945013
1677942000,ETHUSDT,1568.25,1567.3,1570.39,1566.17,7044.864,11045036
1677938400,ETHUSDT,1571.29,1568.26,1571.29,1568.07,7638.242,11989259
1677934800,ETHUSDT,1569.24,1571.28,1572.12,1567.5,6819.477,10702829
1677931200,ETHUSDT,1567.89,1569.24,1570.4,1567.6,6119.311,9598982
1677927600,ETHUSDT,1569.43,1567.9,1571.23,1566.62,7011.053,11000136
1677924000,ETHUSDT,1567.96,1569.42,1570.68,1567.9,6803.9004,10677523
1677920400,ETHUSDT,1568.83,1567.96,1569.49,1567.09,5635.342,8837191
1677916800,ETHUSDT,1570.19,1568.83,1571.0,1568.36,4274.5327,6709962
1677913200,ETHUSDT,1566.99,1570.18,1572.57,1565.28,8380.25,13154369
1677909600,ETHUSDT,1570.4,1566.99,1570.4,1562.71,9178.606,14381317
1677906000,ETHUSDT,1570.85,1570.39,1572.91,1568.43,7763.1353,12189792
1677902400,ETHUSDT,1571.85,1570.84,1571.91,1569.48,4873.1875,7653796
1677898800,ETHUSDT,1571.19,1571.85,1573.11,1571.18,5468.646,8597749
1677895200,ETHUSDT,1574.76,1571.18,1577.53,1570.96,9864.82,15522979
1677891600,ETHUSDT,1569.45,1574.76,1575.59,1568.19,17015.168,26746691
1677888000,ETHUSDT,1566.97,1569.45,1571.29,1566.61,18637.504,29244423
1677884400,ETHUSDT,1559.44,1566.97,1568.29,1558.72,11396.866,17816282
1677880800,ETHUSDT,1559.31,1559.44,1562.32,1547.21,30021.725,46709837
1677877200,ETHUSDT,1565.4,1559.31,1567.16,1558.02,12228.421,19107379
1677873600,ETHUSDT,1559.81,1565.39,1568.58,1557.06,14781.768,23082608
1677870000,ETHUSDT,1572.16,1559.82,1573.38,1550.75,31412.824,49049239
1677866400,ETHUSDT,1569.07,1572.15,1574.66,1569.07,13670.307,21486789
1677862800,ETHUSDT,1566.51,1569.08,1569.48,1565.41,33606.258,52668414
1677859200,ETHUSDT,1571.35,1566.5,1575.87,1564.09,36710.582,57584510
1677855600,ETHUSDT,1573.31,1571.35,1580.87,1570.15,35607.79,56059516
1677852000,ETHUSDT,1565.54,1573.32,1574.43,1560.56,30031.902,47075043
1677848400,ETHUSDT,1564.57,1565.54,1566.28,1561.45,13679.875,21402969
1677844800,ETHUSDT,1565.41,1564.57,1566.8,1563.91,11697.772,18308998
1677841200,ETHUSDT,1566.82,1565.4,1569.78,1565.08,12521.861,19627147
1677837600,ETHUSDT,1571.95,1566.83,1574.42,1565.9,18451.875,28954315
1677834000,ETHUSDT,1568.09,1571.95,1573.15,1566.13,17515.39,27485944
1677830400,ETHUSDT,1565.33,1568.08,1571.46,1563.15,15375.587,24105457
1677826800,ETHUSDT,1566.42,1565.32,1570.18,1563.87,22335.896,34994893
1677823200,ETHUSDT,1571.12,1566.43,1576.52,1566.2,23345.453,36682761
1677819600,ETHUSDT,1565.43,1571.13,1573.31,1562.39,21988.6,34474699
1677816000,ETHUSDT,1564.32,1565.44,1568.92,1560.48,25546.549,39965993
1677812400,ETHUSDT,1552.83,1564.33,1570.34,1549.19,66354.48,103706543
1677808800,ETHUSDT,1643.07,1552.79,1643.63,1544.39,215067.1,339162586
1677805200,ETHUSDT,1647.86,1643.06,1649.25,1642.11,10830.226,17817652
1677801600,ETHUSDT,1648.78,1647.86,1650.86,1644.3,11003.473,18135845
1677798000,ETHUSDT,1640.52,1648.78,1658.0,1640.51,12070.016,19918436
1677794400,ETHUSDT,1644.33,1640.51,1647.42,1640.51,22894.46,37639285
1677790800,ETHUSDT,1648.47,1644.33,1651.51,1642.37,15229.946,25102001
1677787200,ETHUSDT,1637.99,1648.48,1652.48,1637.96,34174.742,56222686
1677783600,ETHUSDT,1625.05,1638.0,1638.97,1622.86,15203.774,24784264
1677780000,ETHUSDT,1625.02,1625.05,1628.95,1621.72,10319.694,16770228
1677776400,ETHUSDT,1628.31,1625.03,1631.0,1621.45,18309.44,29786515
1677772800,ETHUSDT,1626.87,1628.31,1631.93,1622.78,18768.834,30559206
1677769200,ETHUSDT,1628.33,1626.88,1631.35,1619.18,33609.57,54603138
1677765600,ETHUSDT,1634.99,1628.33,1637.99,1626.19,36153.02,59020769
1677762000,ETHUSDT,1644.49,1634.99,1645.26,1632.38,19802.273,32426308
1677758400,ETHUSDT,1640.81,1644.49,1645.34,1640.29,9998.599,16424636
1677754800,ETHUSDT,1642.08,1640.81,1643.11,1637.57,12064.081,19792317
1677751200,ETHUSDT,1646.6,1642.08,1647.59,1641.0,11541.027,18983465
1677747600,ETHUSDT,1644.21,1646.6,1648.69,1637.72,23990.229,39435311
1677744000,ETHUSDT,1645.45,1644.22,1646.18,1640.23,13372.9795,21981006
1677740400,ETHUSDT,1644.42,1645.44,1648.15,1639.08,15774.449,25936945
1677736800,ETHUSDT,1651.25,1644.42,1651.47,1642.02,8665.039,14267255
1677733200,ETHUSDT,1647.95,1651.25,1651.41,1646.29,7941.54,13091793
1677729600,ETHUSDT,1648.18,1647.94,1651.07,1644.12,11597.008,19110397
1677726000,ETHUSDT,1650.0,1648.18,1652.4,1644.99,11901.182,19622754
1677722400,ETHUSDT,1658.86,1650.0,1660.99,1644.43,23185.19,38283080
1677718800,ETHUSDT,1665.23,1658.85,1677.86,1658.44,25453.246,42467238
1677715200,ETHUSDT,1656.52,1665.22,1666.19,1652.91,23711.066,39341968
1677711600,ETHUSDT,1657.0,1656.53,1658.2,1648.0,10894.581,18014833
1677708000,ETHUSDT,1642.54,1657.01,1659.1,1639.12,20092.797,33174730
1677704400,ETHUSDT,1634.79,1642.54,1644.07,1631.44,19146.492,31383781
1677700800,ETHUSDT,1655.01,1634.79,1655.19,1631.03,24458.838,40173335
1677697200,ETHUSDT,1656.55,1655.01,1657.88,1651.17,7354.0,12169124
1677693600,ETHUSDT,1655.25,1656.56,1660.34,1654.24,12156.568,20149144
1677690000,ETHUSDT,1657.46,1655.24,1659.5,1641.56,24294.05,40100448
1677686400,ETHUSDT,1654.14,1657.47,1661.1,1648.27,29394.395,48650029
1677679200,ETHUSDT,1652.72,1651.4,1653.3,1646.06,17840.05,29444206
1677675600,ETHUSDT,1656.33,1652.71,1659.0,1651.42,12474.631,20646523
1677672000,ETHUSDT,1656.66,1656.33,1656.79,1653.22,8557.042,14162535
1677668400,ETHUSDT,1653.08,1656.67,1657.09,1650.89,9089.735,15028259
1677664800,ETHUSDT,1658.59,1653.08,1660.6,1651.07,13537.503,22404743
1677661200,ETHUSDT,1650.91,1658.59,1669.72,1649.0,24388.422,40408422
1677657600,ETHUSDT,1654.59,1650.91,1655.96,1650.13,13877.1875,22941560
1677654000,ETHUSDT,1650.58,1654.59,1659.47,1648.78,17396.621,28778506
1677650400,ETHUSDT,1659.0,1650.58,1661.56,1648.0,19119.154,31614579
1677646800,ETHUSDT,1638.39,1658.99,1660.0,1635.62,35627.367,58696380
1677643200,ETHUSDT,1621.7,1638.38,1640.72,1619.76,39087.664,63830746
1677639600,ETHUSDT,1613.95,1621.7,1621.7,1613.46,13257.031,21433558
1677636000,ETHUSDT,1601.74,1613.95,1615.61,1599.01,18957.318,30513453
1677632400,ETHUSDT,1605.24,1601.73,1611.09,1595.0,26622.74,42698924
1677628800,ETHUSDT,1612.46,1605.23,1612.46,1603.0,19958.29,32076923
1677625200,ETHUSDT,1605.19,1612.45,1613.75,1598.23,27109.49,43598794
1677621600,ETHUSDT,1627.57,1605.19,1627.58,1596.66,44685.01,71871469
1677618000,ETHUSDT,1628.01,1627.57,1633.35,1621.54,17791.148,28956982
1677614400,ETHUSDT,1642.06,1628.01,1643.37,1622.46,20754.85,33856352
1677610800,ETHUSDT,1643.81,1642.07,1645.87,1638.53,11857.655,19469166
1677607200,ETHUSDT,1635.58,1643.82,1644.77,1635.26,12154.578,19940124
1677603600,ETHUSDT,1641.29,1635.57,1646.38,1634.02,20505.684,33635659
1677600000,ETHUSDT,1634.9,1641.3,1643.53,1631.83,22550.275,36951479
1677596400,ETHUSDT,1632.88,1634.91,1647.52,1628.81,29345.842,48071930
1677592800,ETHUSDT,1636.46,1632.88,1642.55,1631.0,18343.523,30001096
1677589200,ETHUSDT,1629.52,1636.46,1639.3,1629.52,15591.188,25502138
1677585600,ETHUSDT,1626.05,1629.53,1631.87,1625.61,13537.464,22047098
1677582000,ETHUSDT,1620.65,1626.05,1627.55,1620.01,9472.345,15379784
1677578400,ETHUSDT,1621.0,1620.65,1625.0,1617.77,9002.46,14596041
1677574800,ETHUSDT,1619.23,1621.01,1624.28,1616.34,14283.022,23152616
1677571200,ETHUSDT,1628.61,1619.24,1629.2,1617.87,18239.709,29622716
1677567600,ETHUSDT,1626.68,1628.62,1630.0,1625.87,5856.3647,9536559
1677564000,ETHUSDT,1627.47,1626.69,1629.93,1626.04,8290.313,13500361
1677560400,ETHUSDT,1632.89,1627.47,1632.96,1622.86,8832.902,14379142
1677556800,ETHUSDT,1630.54,1632.89,1635.54,1629.77,7730.4575,12623672
1677553200,ETHUSDT,1632.1,1630.53,1633.48,1628.08,9127.603,14887733
1677549600,ETHUSDT,1628.45,1632.1,1633.54,1626.79,9706.535,15819595
1677546000,ETHUSDT,1633.45,1628.44,1636.23,1626.95,18796.451,30673337
1677542400,ETHUSDT,1631.08,1633.45,1636.44,1630.65,8703.47,14216531
1677538800,ETHUSDT,1627.2,1631.09,1636.0,1624.17,11389.529,18555292
1677535200,ETHUSDT,1622.66,1627.2,1628.17,1622.11,14932.821,24275943
1677531600,ETHUSDT,1622.12,1622.66,1623.47,1608.0,24150.564,39040262
1677528000,ETHUSDT,1624.47,1622.12,1627.11,1616.5,19814.244,32136858
1677524400,ETHUSDT,1632.79,1624.48,1635.17,1615.16,29062.717,47183236
1677520800,ETHUSDT,1637.5,1632.78,1638.78,1628.46,15931.546,26044904
1677517200,ETHUSDT,1644.27,1637.49,1646.65,1623.67,38998.082,63808180
1677513600,ETHUSDT,1658.62,1644.26,1663.59,1635.89,37867.598,62494947
1677510000,ETHUSDT,1660.15,1658.61,1663.52,1654.07,35013.39,58108035
1677506400,ETHUSDT,1639.59,1660.16,1665.22,1639.58,43932.34,72781903
1677502800,ETHUSDT,1641.24,1639.59,1642.93,1638.07,11483.199,18836384
1677499200,ETHUSDT,1636.73,1641.23,1643.57,1636.54,12021.59,19719411
1677495600,ETHUSDT,1637.56,1636.74,1639.62,1633.76,7922.757,12967516
1677492000,ETHUSDT,1634.21,1637.56,1641.97,1633.29,12230.702,20025321
1677488400,ETHUSDT,1636.32,1634.21,1639.88,1632.13,12538.737,20507984
1677484800,ETHUSDT,1635.74,1636.33,1639.64,1635.7,10569.586,17306659
1677481200,ETHUSDT,1633.88,1635.74,1637.62,1632.48,7709.913,12610263
1677477600,ETHUSDT,1635.49,1633.87,1638.8,1631.15,12334.92,20175403
1677474000,ETHUSDT,1640.68,1635.5,1641.08,1635.0,11479.785,18801537
1677470400,ETHUSDT,1640.8,1640.67,1646.1,1639.37,13787.331,22638027
1677466800,ETHUSDT,1643.35,1640.81,1650.91,1639.28,16265.887,26752287
1677463200,ETHUSDT,1637.48,1643.36,1643.89,1632.06,11630.363,19044815
1677459600,ETHUSDT,1641.37,1637.47,1641.75,1635.47,12090.343,19809424
1677456000,ETHUSDT,1633.55,1641.36,1644.0,1632.96,32342.371,53039493
1677452400,ETHUSDT,1642.47,1633.54,1643.11,1622.17,20298.826,33136968
1677448800,ETHUSDT,1641.75,1642.47,1649.0,1638.37,16334.109,26867339
1677445200,ETHUSDT,1633.12,1641.76,1651.26,1630.91,25806.219,42352357
1677441600,ETHUSDT,1629.99,1633.11,1636.0,1623.66,20287.748,33093339
1677438000,ETHUSDT,1607.98,1630.0,1633.25,1606.87,30469.062,49399751
1677434400,ETHUSDT,1601.92,1607.99,1607.99,1598.54,9608.795,15390584
1677430800,ETHUSDT,1605.09,1601.92,1606.98,1601.06,7792.8203,12498544
1677427200,ETHUSDT,1602.88,1605.09,1605.92,1601.75,8057.8765,12923214
1677423600,ETHUSDT,1601.55,1602.89,1614.96,1601.45,23273.893,37405841
1677420000,ETHUSDT,1597.19,1601.55,1601.8,1595.02,5845.7744,9345745
1677416400,ETHUSDT,1603.9,1597.2,1604.62,1596.23,10128.779,16210374
1677412800,ETHUSDT,1602.35,1603.9,1604.57,1600.79,5187.9746,8313568
1677409200,ETHUSDT,1604.84,1602.35,1605.01,1601.34,6962.8013,11161042
1677405600,ETHUSDT,1600.31,1604.84,1607.0,1600.15,13090.62,20995520
1677402000,ETHUSDT,1599.85,1600.31,1601.06,1597.19,5125.589,8196302
1677398400,ETHUSDT,1600.11,1599.84,1603.24,1599.32,6489.123,10387775
1677394800,ETHUSDT,1598.74,1600.11,1600.12,1595.61,6939.2173,11087882
1677391200,ETHUSDT,1600.99,1598.74,1602.18,1598.74,5035.641,8061123
1677387600,ETHUSDT,1602.75,1600.99,1603.31,1598.89,7060.05,11307467
1677384000,ETHUSDT,1603.82,1602.75,1606.21,1600.21,11888.805,19061160
1677380400,ETHUSDT,1592.01,1603.82,1604.43,1587.76,16002.987,25553970
1677376800,ETHUSDT,1590.99,1592.01,1594.06,1590.03,7355.126,11707708
1677373200,ETHUSDT,1594.58,1591.0,1594.77,1590.31,7223.786,11505312
1677369600,ETHUSDT,1591.72,1594.58,1597.32,1589.35,10178.471,16215184
1677366000,ETHUSDT,1574.58,1591.71,1593.24,1571.68,13457.711,21307225
1677362400,ETHUSDT,1572.19,1574.58,1575.73,1564.61,13924.007,21880447
1677358800,ETHUSDT,1584.62,1572.2,1586.88,1557.33,34312.227,53887445
1677355200,ETHUSDT,1586.28,1584.61,1590.58,1576.02,18629.752,29475206
1677351600,ETHUSDT,1598.05,1586.28,1598.5,1583.6,17809.445,28317019
1677348000,ETHUSDT,1596.46,1598.05,1598.83,1595.62,6540.4585,10446281
1677344400,ETHUSDT,1597.06,1596.46,1600.92,1595.23,8427.625,13470429
1677340800,ETHUSDT,1597.32,1597.06,1600.0,1594.28,9705.306,15499963
1677337200,ETHUSDT,1599.03,1597.31,1601.67,1596.26,8276.17,13230854
1677333600,ETHUSDT,1602.65,1599.03,1603.84,1599.02,9264.738,14832567
1677330000,ETHUSDT,1600.05,1602.64,1602.87,1592.46,16328.832,26095848
1677326400,ETHUSDT,1596.49,1600.05,1602.52,1596.07,10509.422,16811216
1677322800,ETHUSDT,1601.88,1596.48,1602.32,1596.0,10492.067,16772220
1677319200,ETHUSDT,1603.57,1601.89,1605.31,1599.41,14128.79,22635289
1677315600,ETHUSDT,1603.99,1603.56,1607.56,1602.93,12977.292,20831510
1677312000,ETHUSDT,1600.74,1603.99,1604.37,1599.73,7451.385,11931891
1677308400,ETHUSDT,1595.78,1600.75,1601.11,1595.78,6107.884,9766534
1677304800,ETHUSDT,1601.67,1595.78,1601.68,1593.95,14764.087,23574739
1677301200,ETHUSDT,1598.53,1601.67,1602.07,1597.01,7390.185,11823331
1677297600,ETHUSDT,1598.3,1598.52,1602.58,1597.71,8294.715,13273072
1677294000,ETHUSDT,1605.57,1598.3,1607.78,1595.15,14487.874,23178722
1677290400,ETHUSDT,1605.02,1605.57,1608.42,1603.4,5973.475,9594278
1677286800,ETHUSDT,1607.8,1605.02,1608.98,1602.5,10756.124,17276921
1677283200,ETHUSDT,1604.88,1607.8,1611.37,1599.42,13181.323,21190199
1677279600,ETHUSDT,1602.55,1604.88,1609.39,1594.0,16045.93,25710478
1677276000,ETHUSDT,1611.36,1602.55,1611.83,1600.66,12492.706,20063998
1677272400,ETHUSDT,1610.83,1611.36,1622.87,1607.08,30075.883,48582416
1677268800,ETHUSDT,1596.15,1610.84,1611.66,1585.57,28891.223,46180252
1677265200,ETHUSDT,1593.41,1596.16,1599.42,1588.86,14495.8125,23115962
1677261600,ETHUSDT,1593.33,1593.42,1597.51,1588.67,24096.764,38374765
1677258000,ETHUSDT,1602.94,1593.33,1602.94,1575.64,81694.05,129831624
1677254400,ETHUSDT,1636.59,1602.94,1638.76,1599.43,64735.83,104559875
